,Unnamed: 0,dataset,n_samples,n_clusters,algorithm,algorithm_params,vectorizer_name,vectorizer_params,vectorizer_time,run,algorithm_time,total_time,ami,ari,homogeneity,completeness,v-measure,micro_pr,macro_pr,weighted_pr,micro_rc,macro_rc,weighted_rc,micro_f1,macro_f1,weighted_f1
210,210,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,0,274.14026379585266,348.735387802124,0.03433087680006589,0.005954156579323126,0.023860864796170375,0.061273977749790015,0.034346691786550206,0.14926849315068494,0.35568135763020886,0.35568135763020886,0.14926849315068494,0.1492684931506849,0.14926849315068494,0.14926849315068494,0.07956399991385217,0.07956399991385214
211,211,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,1,228.1648020744324,302.75992608070374,0.03231202675477851,0.0055629433426032625,0.022716314219338132,0.05603733714923625,0.032327688597940975,0.14560479452054795,0.1423495069336988,0.14234950693369877,0.14560479452054795,0.14560479452054795,0.14560479452054795,0.14560479452054795,0.07127551485070335,0.07127551485070335
212,212,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,2,258.659939289093,333.2550632953644,0.027381034875382983,0.005549804479278905,0.018368099490994844,0.05387537248858301,0.027395920347362067,0.1404835616438356,0.24605334560519698,0.246053345605197,0.1404835616438356,0.14048356164383563,0.1404835616438356,0.1404835616438356,0.06280237171899501,0.062802371718995
213,213,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,3,222.99911093711853,297.5942349433899,0.027915586035888153,0.005446648816332487,0.01967045832503819,0.048154152689573106,0.027931284514222054,0.1414650684931507,0.2238240362549595,0.22382403625495953,0.1414650684931507,0.14146506849315071,0.1414650684931507,0.1414650684931507,0.06378354164441866,0.06378354164441866
214,214,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,4,243.7002899646759,318.29541397094727,0.029415362163628913,0.005433176912364732,0.020836540944715754,0.050090140142609145,0.029430539819648865,0.14490342465753425,0.15128128960651427,0.15128128960651424,0.14490342465753425,0.14490342465753425,0.14490342465753425,0.14490342465753425,0.07044190827140705,0.07044190827140705
215,215,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,5,188.1087338924408,262.70385789871216,0.027378450333607956,0.005546310894579703,0.018365900033424188,0.05387562119968466,0.02739350601433774,0.14047602739726028,0.2460115637678899,0.2460115637678899,0.14047602739726028,0.14047602739726028,0.14047602739726028,0.14047602739726028,0.06281239194921932,0.06281239194921934
216,216,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,6,298.4846041202545,373.0797281265259,0.02998330363963068,0.0055984191060778335,0.020372187821984956,0.05687592672297321,0.029999102724391057,0.14177671232876712,0.22409997002004062,0.22409997002004056,0.14177671232876712,0.14177671232876712,0.14177671232876712,0.14177671232876712,0.06480904949079554,0.06480904949079555
217,217,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,7,310.5309309959412,385.1260550022125,0.04426739993592543,0.00849658539779807,0.03247414622348985,0.06958195087766268,0.044281811895614566,0.16516438356164384,0.1731158452295238,0.17311584522952383,0.16516438356164384,0.1651643835616438,0.16516438356164384,0.16516438356164384,0.1017437735797146,0.10174377357971459
218,218,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,8,266.98306488990784,341.5781888961792,0.04737818585746944,0.008308030862558711,0.035084276228377655,0.0730070991227427,0.04739325823053845,0.16644657534246576,0.22928517067195459,0.22928517067195456,0.16644657534246576,0.16644657534246576,0.16644657534246576,0.16644657534246576,0.10820901117717692,0.10820901117717695
219,219,Yahoo! Answers,1460000,10,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,9,327.96473383903503,402.5598578453064,0.028890923375905972,0.005670920549655397,0.01958631377413311,0.055155758621430837,0.028907359942933804,0.14182739726027396,0.25528670118634383,0.25528670118634383,0.14182739726027396,0.141827397260274,0.14182739726027396,0.14182739726027396,0.06488105414764149,0.06488105414764149
220,220,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,0,203.7602007389069,279.90031266212463,0.1657909418176683,0.05437454386755329,0.1428149722715271,0.19761012936116432,0.16580260979543116,0.3003595890410959,0.3871281213767615,0.38712812137676145,0.3003595890410959,0.3003595890410959,0.3003595890410959,0.3003595890410959,0.2622146685737432,0.2622146685737432
221,221,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,1,228.67961502075195,304.8197269439697,0.15550642938092676,0.05080136233238281,0.13296198784910493,0.18729138387465752,0.15551832958351652,0.2897349315068493,0.33028482806980036,0.3302848280698003,0.2897349315068493,0.2897349315068493,0.2897349315068493,0.2897349315068493,0.23877278997648363,0.23877278997648363
222,222,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,2,209.69990515708923,285.840017080307,0.1571356495681343,0.04880247986997854,0.1339651489150059,0.19003228421962634,0.157147561373194,0.2897897260273973,0.33228331031892694,0.33228331031892694,0.2897897260273973,0.2897897260273973,0.2897897260273973,0.2897897260273973,0.23999091670418085,0.23999091670418088
223,223,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,3,239.33337116241452,315.4734830856323,0.17549497064802305,0.0563738034505789,0.15247901466744912,0.20672620770976052,0.17550640410467838,0.3126102739726027,0.39714843980971726,0.3971484398097173,0.3126102739726027,0.3126102739726027,0.3126102739726027,0.3126102739726027,0.27970626861043474,0.27970626861043474
224,224,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,4,188.87925481796265,265.0193667411804,0.1808452692180112,0.04943149514169094,0.15012521073308838,0.22740997553221245,0.18085715844026837,0.303777397260274,0.44649278718103796,0.4464927871810381,0.303777397260274,0.30377739726027403,0.303777397260274,0.303777397260274,0.26830544514168575,0.26830544514168575
225,225,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,5,240.3584411144257,316.49855303764343,0.16706669490463838,0.05071010600670293,0.14377291616012475,0.19940106121148773,0.16707835643816854,0.3018527397260274,0.3426247188256625,0.3426247188256625,0.3018527397260274,0.30185273972602744,0.3018527397260274,0.3018527397260274,0.2579052504117524,0.2579052504117524
226,226,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,6,205.1342499256134,281.2743618488312,0.16905195342713306,0.04344086192656211,0.14219621125634538,0.20845000076728423,0.16906385598423432,0.2865191780821918,0.36636046302091846,0.3663604630209185,0.2865191780821918,0.2865191780821918,0.2865191780821918,0.2865191780821918,0.24999437557215823,0.2499943755721582
227,227,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,7,249.8638861179352,326.0039980411529,0.1686245627428004,0.043337813077506136,0.14179927672859766,0.20800363350691156,0.1686364745698807,0.28598013698630137,0.3661168348832363,0.3661168348832364,0.28598013698630137,0.2859801369863014,0.28598013698630137,0.28598013698630137,0.24935472159171188,0.2493547215917119
228,228,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,8,207.50985288619995,283.6499648094177,0.14016284570245643,0.03074765515798786,0.11515145602399082,0.17909534529629403,0.14017545601482762,0.26154931506849316,0.43371634689708244,0.4337163468970824,0.26154931506849316,0.26154931506849316,0.26154931506849316,0.26154931506849316,0.2420084233397549,0.24200842333975495
229,229,Yahoo! Answers,1460000,10,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",76.14011192321777,9,271.41846108436584,347.5585730075836,0.16710367651579944,0.050721037677145434,0.14380676554756053,0.19944129780416353,0.16711533736716408,0.30188904109589043,0.3426662841338445,0.3426662841338444,0.30188904109589043,0.30188904109589043,0.30188904109589043,0.30188904109589043,0.2579522605503419,0.2579522605503419
230,230,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,0,350.78408193588257,731.4289629459381,0.31613762909083265,0.23466672821199558,0.30957368944680663,0.3230035158296977,0.3161460427774398,0.48678835616438354,0.40917430654504755,0.40917430654504755,0.48678835616438354,0.48678835616438354,0.48678835616438354,0.48678835616438354,0.43899773228044914,0.43899773228044914
231,231,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,1,514.459575176239,895.1044561862946,0.31605137957989426,0.23461796600698678,0.30950831938231077,0.3228946209164038,0.31605979380873417,0.4867349315068493,0.40905819354663375,0.40905819354663375,0.4867349315068493,0.4867349315068493,0.4867349315068493,0.4867349315068493,0.43893773120026447,0.43893773120026447
232,232,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,2,346.1136791706085,726.7585601806641,0.3161320640685482,0.23461764451078074,0.3095574297560563,0.3230096003414308,0.316140478117598,0.4867691780821918,0.40915227834789886,0.4091522783478989,0.4867691780821918,0.4867691780821918,0.4867691780821918,0.4867691780821918,0.4389842121897004,0.43898421218970035
233,233,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,3,303.4064917564392,684.0513727664948,0.31603519479733544,0.2346622005216373,0.3094876838190389,0.32288329622393336,0.31604360935541737,0.48675205479452055,0.4090245383143216,0.4090245383143216,0.48675205479452055,0.48675205479452066,0.48675205479452055,0.4867520547945205,0.43893435375344836,0.4389343537534484
234,234,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,4,345.2838408946991,725.9287219047546,0.31613498581666843,0.23458004618640116,0.30957893090961214,0.3229922914250301,0.31614339932305435,0.48673219178082194,0.40916330022496333,0.4091633002249634,0.48673219178082194,0.48673219178082194,0.48673219178082194,0.48673219178082194,0.438964287513054,0.43896428751305405
235,235,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,5,495.0488030910492,875.6936841011047,0.31613384880249057,0.23458242482660535,0.3095784596890114,0.3229904307357071,0.316142262305422,0.4867342465753425,0.4091611514679968,0.4091611514679968,0.4867342465753425,0.4867342465753425,0.4867342465753425,0.4867342465753425,0.438965919078972,0.438965919078972
236,236,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,6,442.8629529476166,823.5078339576721,0.3160103457277936,0.23464222561352932,0.309474746654633,0.32284550596380457,0.3160187602816691,0.486741095890411,0.40897742921152036,0.40897742921152036,0.486741095890411,0.4867410958904109,0.486741095890411,0.486741095890411,0.4389206659185675,0.43892066591856754
237,237,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,7,410.48032999038696,791.1252110004425,0.3160531254887656,0.23461274849131297,0.30950774494256134,0.3228988907148063,0.3160615397582283,0.48673698630136986,0.4090659226927581,0.40906592269275815,0.48673698630136986,0.48673698630136986,0.48673698630136986,0.48673698630136986,0.43894215681409116,0.4389421568140912
238,238,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,8,370.8623661994934,751.507247209549,0.316042430122348,0.23461471647382243,0.3095008830003195,0.322884033208714,0.31605084442516607,0.48672397260273975,0.4090430928624428,0.4090430928624428,0.48672397260273975,0.4867239726027398,0.48672397260273975,0.48672397260273975,0.43892482272311695,0.43892482272311695
239,239,Yahoo! Answers,1460000,10,K-Means,{},GloVe,{},380.64488101005554,9,445.4568359851837,826.1017169952393,0.3160455292726355,0.2346135127404164,0.309503275487938,0.3228878985192369,0.3160539435548382,0.4867260273972603,0.4090477101287961,0.40904771012879615,0.4867260273972603,0.4867260273972602,0.4867260273972603,0.4867260273972603,0.4389285690315011,0.4389285690315011
240,240,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,0,361.276792049408,59170.832584142685,0.4146014854939568,0.3288848553787883,0.4096535013290118,0.41968508623173495,0.41460862332733406,0.5864938356164383,0.5818666910756629,0.5818666910756628,0.5864938356164383,0.5864938356164383,0.5864938356164383,0.5864938356164383,0.564390464783718,0.564390464783718
241,241,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,1,435.3120231628418,59244.86781525612,0.4146014001107642,0.3288808022765468,0.4096530284491282,0.4196854075979901,0.4146085379519432,0.5864917808219178,0.5818647004382159,0.5818647004382158,0.5864917808219178,0.5864917808219178,0.5864917808219178,0.5864917808219178,0.5643886256451505,0.5643886256451505
242,242,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,2,339.25175404548645,59148.80754613876,0.4146239823115034,0.3288971835092432,0.4096753241643608,0.41970828315250336,0.41463111987762813,0.5864876712328767,0.5818825783430809,0.5818825783430808,0.5864876712328767,0.5864876712328767,0.5864876712328767,0.5864876712328767,0.5643883447242457,0.5643883447242457
243,243,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,3,491.0710458755493,59300.626837968826,0.4146208637187131,0.32889674978219724,0.4096723739229437,0.4197049888701034,0.4146280013206055,0.5864869863013699,0.5818807702880062,0.5818807702880062,0.5864869863013699,0.5864869863013699,0.5864869863013699,0.5864869863013699,0.564387178769604,0.564387178769604
244,244,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,4,347.1821618080139,59156.73795390129,0.41479613907503876,0.32909954833540156,0.4098493108197733,0.41987846330991974,0.4148032744743037,0.5863931506849315,0.5819681114684329,0.5819681114684327,0.5863931506849315,0.5863931506849316,0.5863931506849315,0.5863931506849315,0.5643244337655033,0.5643244337655035
245,245,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,5,367.94859790802,59177.5043900013,0.4146188464852078,0.32889391476730456,0.4096702898702183,0.4197030424271677,0.4146259841132639,0.5864835616438356,0.5818777349537441,0.5818777349537441,0.5864835616438356,0.5864835616438355,0.5864835616438356,0.5864835616438356,0.5643839042062986,0.5643839042062986
246,246,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,6,297.086305141449,59106.642097234726,0.4146216588569268,0.3288963530503574,0.4096730364652184,0.4197059229243123,0.41462879645126044,0.5864849315068493,0.5818789152627655,0.5818789152627653,0.5864849315068493,0.5864849315068492,0.5864849315068493,0.5864849315068493,0.5643852509592618,0.5643852509592618
247,247,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,7,397.1990821361542,59206.75487422943,0.4145982197712699,0.3288746514679436,0.4096491706079231,0.41968293941190066,0.4146053576637008,0.5864780821917808,0.5818725064893229,0.5818725064893229,0.5864780821917808,0.5864780821917808,0.5864780821917808,0.5864780821917808,0.5643785228238463,0.5643785228238464
248,248,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,8,342.3709030151367,59151.926695108414,0.41462040471756106,0.32889679600766997,0.4096719415469445,0.4197045020720646,0.41462754232465504,0.5864856164383562,0.5818788443096164,0.5818788443096164,0.5864856164383562,0.5864856164383562,0.5864856164383562,0.5864856164383562,0.5643857023547254,0.5643857023547254
249,249,Yahoo! Answers,1460000,10,K-Means,{},S-Bert,{},58809.55579209328,9,401.2468049526215,59210.8025970459,0.4146158370458347,0.3288968059316652,0.4096676752837038,0.4196996195238648,0.41462297470432546,0.5864904109589041,0.5818772465709103,0.5818772465709104,0.5864904109589041,0.5864904109589042,0.5864904109589041,0.5864904109589041,0.5643892415957095,0.5643892415957096
